"date","close","volume","open","high","low"
"2014/01/21","1.3600","45374.0000","1.3400","1.3700","1.3400"
"2014/01/17","1.3000","23209.0000","1.3100","1.3200","1.2800"
"2014/01/16","1.3300","147516.0000","1.3400","1.3600","1.3300"
"2014/01/15","1.2850","35172.0000","1.2700","1.2900","1.2700"
"2014/01/14","1.2230","15600.0000","1.2300","1.2300","1.2200"
"2014/01/13","1.2200","47685.0000","1.2100","1.2220","1.2100"
"2014/01/10","1.1820","25100.0000","1.1700","1.1900","1.1700"
"2014/01/09","1.1600","15208.0000","1.1700","1.1700","1.1600"
"2014/01/08","1.1700","12050.0000","1.1600","1.1700","1.1600"
"2014/01/07","1.1600","567372.0000","1.1700","1.1700","1.1580"
"2014/01/06","1.1880","30880.0000","1.2000","1.2000","1.1800"
"2014/01/03","1.2100","29000.0000","1.2100","1.2100","1.2000"
"2014/01/02","1.2170","4016.0000","1.2130","1.2170","1.2130"
"2013/12/31","1.2120","16200.0000","1.2200","1.2200","1.2100"
"2013/12/30","1.2200","27675.0000","1.2200","1.2200","1.2000"
"2013/12/27","1.2200","17950.0000","1.2200","1.2200","1.2000"
"2013/12/26","1.2000","33242.0000","1.1900","1.2200","1.1900"
"2013/12/24","1.2000","8500.0000","1.2200","1.2200","1.2000"
"2013/12/23","1.2000","1600.0000","1.1840","1.2000","1.1840"
"2013/12/20","1.1700","20460.0000","1.1700","1.1860","1.1700"
"2013/12/19","1.2100","2170.0000","1.2120","1.2120","1.2100"
"2013/12/18","1.2120","8339.0000","1.2200","1.2200","1.2100"
"2013/12/17","1.2200","51200.0000","1.2160","1.2200","1.2000"
"2013/12/16","1.2000","4669.0000","1.2000","1.2000","1.2000"
"2013/12/13","1.1890","15726.0000","1.1960","1.1960","1.1800"
"2013/12/12","1.2000","237287.0000","1.2000","1.2100","1.2000"
"2013/12/11","1.2240","3500.0000","1.2300","1.2300","1.2240"
"2013/12/10","1.2200","5320.0000","1.2200","1.2300","1.2200"
"2013/12/09","1.2235","61250.0000","1.2233","1.2300","1.2200"
"2013/12/06","1.2180","27864.0000","1.2000","1.2300","1.2000"
"2013/12/05","1.1800","56900.0000","1.1800","1.1800","1.1765"
"2013/12/04","1.1700","39413.0000","1.1630","1.1800","1.1630"
"2013/12/03","1.1700","20683.0000","1.1800","1.1800","1.1700"
"2013/12/02","1.2000","2100.0000","1.1933","1.2000","1.1933"
"2013/11/29","1.1800","2635.0000","1.2000","1.2000","1.1800"
